wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
690,00013+0742,DU    4AB,AB,2021.8549,y,15.1606,0.0018,264.1,0.01,1.4,0.0,*,1,1,Gaia DR3 2746675845432075520,Gaia DR3 2746675845432075136,.,.,9.48,10.64,-35.0,-71.0,-34.0,-71.0,NT,.,79.1580697086532,78.7210264160726,0.3334263619144501,7.701323333309673,0.3292037502900307,7.700890424677272,Gaia DR3 2746675845432075520,2746675845432075520,0.3334121868141525,7.701319126920082,6.956904883676053,-35.293483670695174,-71.27277438487549,79.53262,9.338067,9.618914,8.888565,True,0.99664325,NOT_AVAILABLE,0,.,Gaia DR3 2746675845432075136,2.7466758454320753e+18,0.329171751631636,7.700885125464467,6.9632607482866495,-34.15426891827577,-71.0489645354884,78.83191,10.458001,10.791839,9.952117,True,1.2586354,NOT_AVAILABLE,0.0,.,True,True,15.208349218178634,0.7303490000000004,0.8397220000000001,9.46853863078094,10.61547743759094,1.1469388068100006
692,08090+3249,DYR   1AB,AB,2022.0796,y,13.8863,0.0184,239.64,0.08,2.3,0.0,:,1,1,Gaia DR3 902175202130167936,Gaia DR3 902175030329924608,.,.,10.13,10.8,-44.0,-191.0,-44.0,-191.0,NV,!,196.0025510038071,196.0025510038071,122.2347256363296,32.81898444424244,122.23076520516705,32.81703477819157,Gaia DR3 902175202130167936,902175202130167936,122.23471851379664,32.8189773927967,41.73123379858156,-8.518545854441982,-202.92533062574867,203.10405,9.405085,10.27883,8.470078,True,35.78742,NOT_AVAILABLE,0,.,Gaia DR3 902175030329924608,9.021750303299246e+17,122.2307321399544,32.81704260172488,40.81599843181242,-48.68339846058887,-208.48540840923883,214.094,10.855604,12.319721,9.669617,False,1.394053,NOT_AVAILABLE,0.0,.,True,True,13.92730746255194,1.8087519999999984,2.650103999999999,10.036946329078871,,
693,01311+4337,ES    4,AB,2020.939,y,2.6899,0.0029,100.01,0.06,1.6,0.0,*,1,1,Gaia DR3 396525678715991680,Gaia DR3 396525678715991808,.,.,8.13,9.12,27.0,-12.0,34.0,-11.0,,.,29.546573405388315,35.73513677041127,22.77108243014064,43.62066888876996,22.77214183844853,43.62054345126103,Gaia DR3 396525678715991680,396525678715991680,22.77112214729915,43.62068904164029,7.693556405263645,32.84063140090933,-10.945706481907056,34.616695,7.9432583,8.149357,7.568415,True,1.0591692,NOT_AVAILABLE,0,!,Gaia DR3 396525678715991808,3.965256787159918e+17,22.772161459754884,43.62055769646018,8.429427632393642,25.888489729316703,-8.376545194881773,27.209932,9.834347,,,False,4.2780404,NOT_AVAILABLE,0.0,.,True,True,2.749540951472169,0.5809420000000003,,8.039518273674048,,
696,00229+5420,ES   42,AB,2020.9402,y,6.9077,0.0076,209.22,0.06,2.9,0.0,*,1,1,Gaia DR3 419632053019972480,Gaia DR3 419631949942962560,.,.,8.35,9.4,5.0,-42.0,-2.0,-8.0,N,.,42.2965719651132,8.246211251235321,5.715704774904982,54.32870222221912,5.7140451755789305,54.32717868180056,Gaia DR3 419632053019972480,419632053019972480,5.715751120914486,54.32871102024711,8.002750531060155,6.400127974393667,-42.81625619398643,43.291954,8.242918,8.456245,7.8729453,True,0.9719427,NOT_AVAILABLE,0,.,Gaia DR3 419631949942962560,4.1963194994296256e+17,5.714173900284096,54.32699724872513,1.4525970154353622,-3.116484591807627,-6.822284322206048,7.5004025,10.783533,10.83664,10.660131,True,1.1503137,NOT_AVAILABLE,0.0,.,True,True,7.00193404204075,0.5832996999999995,0.17650899999999936,8.336823347879005,10.789024495240888,2.452201147361883
697,04422+5845,ES   56,AB,2020.9216,y,9.4722,0.006,206.12,0.04,2.3,0.0,:,1,1,,Gaia DR3 278798834128128896,$,.,10.08,9.25,16.0,-2.0,15.0,-5.0,,.,16.1245154965971,15.811388300841896,70.56230377489828,58.75829666659406,70.56006189736279,58.75592085795101,Gaia DR3 278798838425753728,278798838425753728,70.56216007283055,58.75832910746566,2.4774693992075507,12.592865931449507,-3.192592264406464,12.991263,9.928886,10.228591,9.45914,True,1.2396159,NOT_AVAILABLE,0,.,Gaia DR3 278798834128128896,2.787988341281289e+17,70.55994741248483,58.75597164673102,2.423434942633345,11.839119371629764,-3.418113337551831,12.322672,8.8253145,9.380035,8.10909,True,3.6688755,NOT_AVAILABLE,3.0,.,False,True,9.43906164991541,0.7694510000000001,1.2709449999999993,10.06882986229413,9.15386523170551,0.9149646305886208
701,00310+5539,ES  116,AB,2020.9402,y,7.3955,0.0044,256.65,0.03,0.2,0.0,*,1,1,Gaia DR3 421265240102120960,Gaia DR3 421265240102120832,.,.,9.78,9.87,0.0,-3.0,-10.0,-3.0,,.,3.0,10.44030650891055,7.755583333333333,55.65282000000021,7.751961936934036,55.65234561204656,Gaia DR3 421265240102120960,421265240102120960,7.755633960606748,55.65280148962464,0.8652824662940984,-3.029730016970479,-4.155305081179753,5.1425505,9.734526,9.769777,9.631768,True,0.9699774,VARIABLE,0,.,Gaia DR3 421265240102120832,4.212652401021208e+17,7.752083015349199,55.652333191317375,0.8407347148866082,-3.389777558927876,-4.1126621350102095,5.329595,9.589446,9.657991,9.393784,True,0.9184533,NOT_AVAILABLE,0.0,.,True,True,7.406930747011092,0.13800900000000027,0.26420700000000075,9.770893851466042,9.722152797354616,0.04874105411142615
703,00551+6422,ES  118,AB,2020.9225,y,2.4476,0.002,63.95,0.05,0.4,0.0,*,1,1,Gaia DR3 524216843136836992,Gaia DR3 524216877496871936,.,.,9.55,9.99,-8.0,-5.0,15.0,7.0,,.,9.433981132056603,16.55294535724685,13.770917807340435,64.36808888886624,13.772566142539064,64.36844079218119,Gaia DR3 524216843136836992,524216843136836992,13.771061386096516,64.36810920688356,1.0872404591972946,-2.0920666588527035,-1.817530104846749,2.7713099,9.38124,9.530371,9.007939,True,7.557387,VARIABLE,0,!,Gaia DR3 524216877496871936,5.2421687749687194e+17,13.77246246716556,64.36840895642315,0.7689003817207308,0.5876434875510443,-2.837707831387126,2.897915,9.813801,9.976445,9.369225,True,8.358569,VARIABLE,0.0,.,True,True,2.434173214621254,0.5224320000000002,0.6072199999999999,9.446185486217324,9.888975608719754,0.44279012250243
705,06462+3418,ES  176AB,AB,2022.0985,y,10.65,0.0001,72.23,0.0,3.8,0.0,:,1,1,Gaia DR3 938676239393484928,,.,$,9.57,13.0,-2.0,-4.0,23.0,16.0,U,.,4.47213595499958,28.0178514522438,101.55628090716284,34.29545444444424,101.55982549017422,34.296446159689054,Gaia DR3 938676239393484928,938676239393484928,101.5563148481298,34.29547055256911,1.2153327810984085,0.6785820573537069,-3.061662398765927,3.1359608,9.539068,9.515201,9.551087,False,1.035305,NOT_AVAILABLE,0,.,Gaia DR3 938676200737726336,9.386762007377263e+17,101.55972862569864,34.296400558145145,1.3555021969556802,-1.364431586246658,-12.357776999420077,12.432873,11.907213,12.207845,11.444978,False,0.91004086,NOT_AVAILABLE,0.0,:,True,False,10.690686788831114,-0.03588600000000142,0.762867,,,
707,06462+3418,ES  176AC,AC,2022.0985,y,12.8136,0.0001,105.45,0.0,3.4,0.0,:,1,1,Gaia DR3 938676239393484928,,.,$,9.57,13.3,-2.0,-4.0,8.0,-28.0,U,.,4.47213595499958,29.120439557122072,101.55628090716284,34.29545444444424,101.5604873420777,34.29439951075955,Gaia DR3 938676239393484928,938676239393484928,101.5563148481298,34.29547055256911,1.2153327810984085,0.6785820573537069,-3.061662398765927,3.1359608,9.539068,9.515201,9.551087,False,1.035305,NOT_AVAILABLE,0,.,Gaia DR3 938676200738142336,9.386762007381423e+17,101.5604700618386,34.29455296672041,1.3932056810449982,-1.7786590520565375,-12.22300354276546,12.351739,12.148571,12.42343,11.710525,False,0.90753424,NOT_AVAILABLE,0.0,!,True,False,12.792015682576075,-0.03588600000000142,0.7129049999999992,,,
708,22094+6406,ES  213,AB,2021.7154,y,6.2692,0.0166,236.16,0.15,4.7,0.0,*,1,1,Gaia DR3 2206137924718492032,Gaia DR3 2206137920421529600,.,.,8.9,10.9,2.0,-2.0,-7.0,-1.0,,.,2.8284271247461903,7.071067811865476,332.3395203489956,64.09871333333204,332.3361176229013,64.09774797221516,Gaia DR3 2206137924718492032,2206137924718492032,332.339479564895,64.09872204089743,1.0349204508943544,-2.6248569058854,-2.967470710887648,3.961787,8.775516,8.884597,8.537627,True,0.868575,NOT_AVAILABLE,0,.,Gaia DR3 2206137920421529600,2.2061379204215296e+18,332.33617480825376,64.09775429691591,1.0929846831198469,-1.532352728020387,-3.225213839628755,3.5707295,12.52331,12.78169,12.0749855,True,1.1254965,NOT_AVAILABLE,0.0,.,True,True,6.2567054936564706,0.3469699999999989,0.706704499999999,8.833099063669415,12.635211439280576,3.802112375611161
709,00008+3647,ES  221,AB,2021.8463,y,15.2526,0.019,233.5,0.07,4.6,0.0,:,1,1,Gaia DR3 2880169682463575936,Gaia DR3 2880169888622006272,.,.,8.35,10.31,-25.0,-22.0,-25.0,-21.0,T,.,33.301651610693426,32.64965543462902,0.2069029408316036,36.7800133332543,0.2026508182514356,36.777497537021176,Gaia DR3 2880169682463575936,2880169682463575936,0.2068876599511213,36.77999970409437,6.640064937043381,-24.62983604141619,-22.34257384344159,33.253864,8.05251,8.493338,7.4391212,True,0.9572314,NOT_AVAILABLE,0,.,Gaia DR3 2880169888622006272,2.8801698886220063e+18,0.2025832438286981,36.77747661248553,6.690182017426592,-25.17863657461922,-21.60474030602561,33.17723,10.379111,10.712784,9.868797,True,1.0704021,VARIABLE,0.0,.,True,True,15.380132167934317,1.0542167999999998,0.8439869999999985,8.281814494171144,10.553071389578122,2.271256895406978
712,22069+3335,ES  385AB,AB,2021.6935,y,8.0187,0.113,72.12,0.81,6.4,0.0,*,1,1,Gaia DR3 1900042473179987712,,.,$,8.93,10.4,-5.0,-14.0,-5.0,-14.0,,!,14.866068747318506,14.866068747318506,331.7344316595571,33.580326666664774,331.73697616287654,33.581010511961765,Gaia DR3 1900042473179987712,1900042473179987712,331.7344631195767,33.58036612987279,1.2843977761058367,-5.866956136033436,-14.368237023620988,15.519903,8.416654,9.069541,7.6380367,True,0.98725516,NOT_AVAILABLE,0,.,Gaia DR3 1900042477478690816,1.9000424774786908e+18,331.7369963454764,33.58104292531639,1.289082499286759,-5.993368745272012,-13.87166839705818,15.111044,13.735972,14.098248,13.171962,True,1.0534757,NOT_AVAILABLE,0.0,.,True,False,7.978732049890101,1.4315042999999994,0.9262859999999993,8.791830575138569,13.912740302531738,5.120909727393169
718,03068+4545,ES  558,AB,2020.8831,y,8.4355,0.0091,0.3700000000000045,0.06,4.4,0.0,*,1,1,Gaia DR3 433385534727956096,Gaia DR3 433385633510694656,.,.,7.65,10.62,41.0,-38.0,40.0,-41.0,,.,55.90169943749474,57.28001396647874,46.699261144595376,45.75060888859405,46.69927647206065,45.75293870085971,Gaia DR3 433385534727956096,433385534727956096,46.69928469895074,45.75060365604568,3.7391443309512975,40.81335342718536,-39.840307311848605,57.0349,7.6405253,7.644669,7.603284,True,0.950339,NOT_AVAILABLE,0,.,Gaia DR3 433385633510694656,4.3338563351069466e+17,46.69930093310423,45.75293476163349,3.874527594980248,41.49479991394176,-39.15906725918995,57.054806,10.387451,10.680713,9.91704,True,6.2785397,VARIABLE,0.0,.,True,True,8.39207919695731,0.041385000000000005,0.7636730000000007,7.665934664918446,10.517446204034009,2.851511539115563
719,03336+4545,ES  561,AB,2021.0361,y,8.1891,0.0015,39.3,0.01,1.3,0.0,*,1,1,Gaia DR3 241786871855365376,Gaia DR3 241786906215103488,.,.,9.09,10.35,27.0,23.0,25.0,23.0,,.,35.4682957019364,33.97057550292606,53.38842198240829,45.75357444431385,53.39047422066188,45.75533471875045,Gaia DR3 241786871855365376,241786871855365376,53.38843113132972,45.75356386143946,16.458361807268606,28.171064015901266,21.445931019730576,35.405323,8.846594,9.218059,8.310012,True,2.4010189,NOT_AVAILABLE,0,.,Gaia DR3 241786906215103488,2.417869062151035e+17,53.39047371173,45.755312066013545,16.61762590247764,28.857379403349444,26.47774409738244,39.164005,9.935793,10.443354,9.274191,False,1.2147814,VARIABLE,0.0,.,True,True,8.119860971435088,0.9080469999999998,1.1691629999999993,9.011201068959243,,
721,09020+4722,ES  598,AB,2021.2168,y,8.517,0.0159,265.58,0.11,3.7,0.0,,1,1,Gaia DR3 1010966655017579648,,.,$,8.99,10.9,-22.0,-12.0,-90.0,-16.0,,.,25.05992817228333,91.41115905621152,135.5015223136628,47.36294666657687,135.49759376159489,47.362746506819,Gaia DR3 1010966655017579648,1010966655017579648,135.50152891710368,47.36296498678963,2.917316174612853,-23.27665013607088,-11.31010244353145,25.878965,8.967051,9.072059,8.676474,True,0.9153869,VARIABLE,0,.,Gaia DR3 1010967406637709568,1.0109674066377096e+18,135.4980585391567,47.36278098411925,2.923344358076255,-23.276099198307747,-11.112192353655391,25.79259,12.151523,12.500887,11.629972,True,6.740779,NOT_AVAILABLE,0.0,.,True,False,8.488298937233653,0.39558499999999874,0.8709150000000001,8.845357859543782,12.316457610690025,3.4710997511462427
722,20386+4438,ES  667,AB,2021.6933,y,9.8275,0.0014,184.91,0.01,1.4,0.0,:,1,1,Gaia DR3 2070269864129830400,,.,$,9.81,10.3,69.0,72.0,62.0,7.0,,.,99.72462083156798,62.39390995922599,309.6515560012384,44.64115333251788,309.6511838913466,44.63814459978028,Gaia DR3 2070269864129830400,2070269864129830400,309.65163547070745,44.64113446453332,18.48476843317197,71.40568085487277,68.1087069735483,98.679115,9.501026,9.932123,8.902629,True,0.9300043,NOT_AVAILABLE,0,.,Gaia DR3 2070269864129829888,2.07026986412983e+18,309.6513008385854,44.63841483547333,18.460220099317134,71.44287271796692,71.75060546825426,101.25331,10.236188,10.795318,9.531765,True,0.8831634,NOT_AVAILABLE,0.0,.,True,False,9.828115751167193,1.0294940000000015,1.263553,9.713394860853334,10.547244337402596,0.8338494765492612
723,22256+4807,ES  687,AB,2021.6935,y,4.3276,0.0015,266.39,0.02,1.0,0.0,:,1,1,,,$,$,9.45,9.88,-3.0,-15.0,-1.0,-18.0,T,.,15.297058540778355,18.027756377319943,336.411313357101,48.128683333332646,336.4095292247524,48.12859429541388,Gaia DR3 1987438464887532544,1987438464887532544,336.4112966842606,48.12869114562872,4.112048407229067,-3.095622589381132,-14.265703617938946,14.597712,9.362164,9.506925,9.093631,True,1.0203644,NOT_AVAILABLE,0,!,Gaia DR3 1987438464887532160,1.987438464887532e+18,336.4094942473536,48.128619073646,4.105046975434588,-1.0050853778202642,-17.41068922925478,17.439676,9.707777,9.931442,9.3106575,True,9.29119,NOT_AVAILABLE,0.0,.,False,False,4.33876258983085,0.4132940000000005,0.620784500000001,9.406715724552072,9.81202015062646,0.40530442607438744
724,23596+5359,ES  703AB,AB,2021.8958,y,7.2065,0.0001,273.43,0.0,5.0,0.0,,1,1,Gaia DR3 1945532778218544128,Gaia DR3 1945532778218543488,.,.,8.4,12.0,-8.0,3.0,-7.0,2.0,U,.,8.54400374531753,7.280109889280518,359.89581452680966,53.98792999998461,359.89242348824325,53.98804527371541,Gaia DR3 1945532778218544128,1945532778218544128,359.89579526701846,53.98794688927675,3.1419862803161296,-7.615649515968835,3.2178212801217345,8.267556,8.002745,8.512792,7.3169894,True,0.8960284,NOT_AVAILABLE,0,!,Gaia DR3 1945532778218543488,1.9455327782185436e+18,359.8922817889829,53.98800748213154,3.200527369593191,-6.683744087985583,2.0105841572500105,6.9796047,12.429797,12.788117,11.892024,True,1.180263,NOT_AVAILABLE,0.0,!,True,True,7.439959599550018,1.1958025999999995,0.8960930000000005,8.276837156468794,12.59591416070083,4.319077004232035
725,23596+5359,ES  703AC,AC,2021.8958,y,50.4645,0.0,265.76,0.0,4.4,0.0,,1,1,Gaia DR3 1945532778218544128,,.,$,8.4,11.32,-7.0,5.0,5.0,2.0,,.,8.602325267042627,5.385164807134504,359.89582208594715,53.98793888887692,359.8721368556028,53.986886802572656,Gaia DR3 1945532778218544128,1945532778218544128,359.89579526701846,53.98794688927675,3.1419862803161296,-7.615649515968835,3.2178212801217345,8.267556,8.002745,8.512792,7.3169894,True,0.8960284,NOT_AVAILABLE,0,!,Gaia DR3 1945532400254747392,1.9455324002547474e+18,359.87195801777204,53.98693929536728,,,,,12.049493,11.586732,11.153757,True,,NOT_AVAILABLE,0.0,:,True,False,50.585694528862604,1.1958025999999995,0.432974999999999,8.276837156468794,11.462195515732375,3.1853583592635815
730,20238+4525,ES  801,AB,2021.7152,y,9.5338,0.0058,170.45,0.03,2.0,0.0,:,1,1,,,$,$,10.03,10.6,6.0,8.0,4.0,5.0,,.,10.0,6.4031242374328485,305.9592879935618,45.42250777777093,305.9599012962686,45.41988286691978,Gaia DR3 2082929641018511744,2082929641018511744,305.9593254192208,45.4225202180745,1.3563209353292207,6.217259111167217,6.424158490834267,8.940029,9.621605,10.113249,8.968747,True,0.8171474,NOT_AVAILABLE,0,.,Gaia DR3 2082929606655193088,2.082929606655193e+18,305.9599587365888,45.41989611371552,1.340619722517317,6.004076519137287,5.833716939708056,8.37145,11.485017,11.63192,11.221487,True,0.7800882,VARIABLE,0.0,.,False,False,9.581358325583034,1.1445019999999992,0.4104329999999994,9.875843845062626,11.532642984909309,1.656799139846683
733,02196+5449,ES  950AB,AB,2020.9377,y,6.9136,0.0108,102.78,0.09,2.1,0.0,*,1,1,Gaia DR3 455829659432663808,,.,$,9.58,10.3,-5.0,-1.0,14.0,-10.0,,.,5.0990195135927845,17.204650534085253,34.89579476951518,54.81310666666062,34.899191400332555,54.81264180535369,Gaia DR3 455829659432663808,455829659432663808,34.8958619499243,54.81309472096985,1.1955299150370375,-0.5055485258869259,-2.2964327133754496,2.3514214,9.174649,9.726833,8.470735,True,1.0182606,NOT_AVAILABLE,0,.,Gaia DR3 455829659432664064,4.5582965943266406e+17,34.89907364681785,54.81268293714477,1.005948626284837,16.62616445424667,-9.972254925689963,19.3875,10.817034,11.622703,9.937677,True,1.329559,NOT_AVAILABLE,0.0,.,True,False,6.825573103040272,1.2560979999999997,1.6850259999999988,9.473930272481256,11.354602661564629,1.8806723890833723
740,06031+4100,ES 1729,AB,2022.1094,y,6.9424,0.0751,312.98,0.62,2.2,0.0,:,1,1,Gaia DR3 960485499207637888,,.,$,10.27,12.1,6.0,-4.0,-3.0,1.0,,.,7.211102550927978,3.1622776601683795,90.7862019985794,40.99670444443933,90.78427968266227,40.998041355121785,Gaia DR3 960485499207637888,960485499207637888,90.78619126957196,40.996725243811866,1.7561088327176493,-1.4956105648411162,-2.586379646409849,2.9876764,10.30745,10.388713,10.141467,True,1.1758571,NOT_AVAILABLE,0,.,Gaia DR3 960485494911888512,9.604854949118885e+17,90.78429094162064,40.99797037143781,1.7202080257758603,-1.801816085552603,-2.3385687868614844,2.9521933,12.007836,12.294718,11.540144,False,2.1956275,NOT_AVAILABLE,0.0,.,True,False,6.837560731036942,0.24724599999999874,0.7545739999999999,10.320317438439446,,
741,02542+6039,ES 1815AB,AB,2020.9404,y,6.8048,0.0375,233.61,0.32,4.7,0.0,*,1,1,Gaia DR3 464697873547937664,Gaia DR3 464674401545400960,.,.,8.52,10.2,1.0,3.0,1.0,3.0,,!,3.1622776601683795,3.1622776601683795,43.544467401253726,60.65098555555504,43.54136296826123,60.64986409161321,Gaia DR3 464697873547937664,464697873547937664,43.54447005725744,60.650968886897445,0.5100423926134959,-0.2500114413101459,-0.3040148205470163,0.3936124,8.37716,8.523987,8.065419,True,2.7358882,NOT_AVAILABLE,0,.,Gaia DR3 464674401545400960,4.6467440154540096e+17,43.54122405006895,60.64978740405926,0.4943833607565887,-0.017596911768898,-0.1408367961197807,0.14193186,12.539235,12.784614,12.100563,True,0.9649391,NOT_AVAILABLE,0.0,.,True,True,7.13413442463264,0.45856799999999964,0.6840510000000002,8.455015940123722,12.65553135102661,4.200515410902888
748,21021+3246,ES 2357,AB,2021.7453,y,9.2404,0.0091,333.89,0.06,3.0,0.0,:,1,1,Gaia DR3 1865415970109057024,,.,$,9.89,11.4,10.0,14.0,8.0,12.0,,.,17.204650534085253,14.422205101855956,315.5145945240207,32.77133999998794,315.5132404635118,32.77363594403732,Gaia DR3 1865415970109057024,1865415970109057024,315.51460711042387,32.77137267119766,1.6499098560253564,7.944406237393089,14.89724272777406,16.88317,9.410937,10.017897,8.666487,True,1.0044237,NOT_AVAILABLE,0,.,Gaia DR3 1865415970102688512,1.8654159701026885e+18,315.5132327400975,32.77368564545211,2.5691892319561656,8.629528754882784,13.456525371283538,15.985832,11.966933,11.823507,11.0899935,True,14.873103,NOT_AVAILABLE,0.0,:,True,False,9.30812464154282,1.3514099999999996,0.733513499999999,9.7584021433086,11.645897830469488,1.8874956871608877
749,22239+3226,ES 2390,AB,2021.6935,y,7.5922,0.0044,323.91,0.03,1.0,0.0426,:,2,1,,,$,$,10.9,10.9,27.0,-4.0,18.0,1.0,B,.,27.29468812791236,18.027756377319943,336.0341838569947,32.44153777769817,336.0326644263384,32.44326421402604,Gaia DR3 1901771150274946816,1901771150274946816,336.03407752947965,32.44156569372785,0.929284951753538,14.224691956838605,1.99461229386006,14.363855,10.487438,11.103471,9.739159,True,1.5769244,NOT_AVAILABLE,3,.,Gaia DR3 1901771150274946560,1.9017711502749466e+18,336.03260517457966,32.443271497006066,1.0560768425523996,12.832969860341848,2.298748117634934,13.03723,10.465083,11.03255,9.752862,True,1.1329051,NOT_AVAILABLE,0.0,.,False,False,7.597394606682527,1.364312,1.2796880000000002,10.827851914040316,10.765516425930784,0.06233548810953238
752,04333+5248,ES 2607AB,AB,2022.071,y,46.8025,0.0022,130.76,0.0,3.1,0.0,*,1,1,Gaia DR3 272092676488099200,Gaia DR3 272092401614094592,.,.,7.45,9.48,10.0,-14.0,5.0,-13.0,N,.,17.204650534085253,13.92838827718412,68.32040685228094,52.80493777775603,68.3366562485293,52.796453058494514,Gaia DR3 272092676488099200,272092676488099200,68.32044587670057,52.80491842267967,2.037113210749661,10.507457159075017,-13.280160165190685,16.934265,6.022695,7.488502,4.8379235,True,1.0710263,NOT_AVAILABLE,0,.,Gaia DR3 272092401614094592,2.720924016140946e+17,68.33687873102622,52.796434534157626,2.966959418741224,3.9132402972288793,-13.61850065594252,14.16958,8.95997,9.732178,8.101458,True,0.861396,NOT_AVAILABLE,0.0,.,True,True,47.032489734686976,2.650578500000001,1.6307200000000002,7.223907379825405,9.465422367927369,2.2415149881019634
753,05173+5335,ES 2610,AB,2022.1176,y,44.6733,0.0211,232.61,0.01,1.9,0.0,*,2,2,Gaia DR3 266366832248911744,Gaia DR3 266367210206027776,.,.,9.51,10.13,50.0,-46.0,4.0,-14.0,NU Y,.,67.94115100585212,14.560219778561036,79.30695762060283,53.57848999941912,79.29001002627801,53.571095714789465,Gaia DR3 266366832248911744,266366832248911744,79.30693511713598,53.578486850628096,4.063757718014849,49.71249418059877,-45.99645785817227,67.72744,9.384736,9.628559,8.980125,True,4.126017,NOT_AVAILABLE,3,.,,,,,,,,,,,,,,,,$,True,False,,0.648434,,9.488135589236729,,
756,07195+4939,ES 2623AB,AB,2022.1232,y,9.3202,0.0122,320.86,0.07,3.6,0.0,*,1,1,Gaia DR3 979719462269435392,Gaia DR3 979719462269435648,.,.,8.59,11.45,-10.0,-2.0,-17.0,-3.0,,.,10.198039027185567,17.26267650163207,109.87113968248345,49.65426888886873,109.86856728028236,49.65627241759457,Gaia DR3 979719462269435392,979719462269435392,109.8711222226007,49.65428221387435,4.137552173697283,-9.783476142837348,-2.006418855117692,9.987098,8.558164,8.596821,8.3578825,True,4.764285,VARIABLE,0,.,Gaia DR3 979719462269435648,9.797194622694356e+17,109.868545663403,49.65629695208852,0.7155089853346788,-1.782132419289647,-7.099682038096251,7.319937,11.475439,12.034731,10.757833,False,1.1573873,NOT_AVAILABLE,0.0,.,True,True,9.416238690312566,0.23893849999999972,1.276898000000001,8.548092218643795,,
758,20246+4842,ES 2694,AB,2021.7152,y,11.9741,0.011,320.83,0.05,4.3,0.0,*,1,1,Gaia DR3 2083893809634275840,Gaia DR3 2083893805331116928,.,.,7.71,10.2,2.0,3.0,2.0,3.0,N,!,3.605551275463989,3.605551275463989,306.1471801327248,48.69281888888789,306.1439973009834,48.69539751841958,Gaia DR3 2083893809634275840,2083893809634275840,306.14721192735664,48.69281062215463,2.833776353467006,3.117743820070361,1.9545243068745144,3.6797407,7.7194843,7.687073,7.7409344,True,0.8345407,VARIABLE,0,.,Gaia DR3 2083893805331116928,2.083893805331117e+18,306.1440457451204,48.69538701666609,2.827397915655704,3.14268179829094,1.737208904789466,3.5908694,11.556228,11.827452,11.124146,True,0.8986641,NOT_AVAILABLE,0.0,.,True,True,11.94289802812272,-0.053861400000000614,0.7033059999999995,7.748661293600975,11.67105339141598,3.9223920978150044
759,22090+5103,FAL  74,AB,2021.8218,y,2.7047,0.0115,81.06,0.24,3.5,0.0,:,1,1,,,$,$,9.12,12.07,0.0,-1.0,0.0,-1.0,,!,1.0,1.0,332.2620833333333,51.04585666666672,332.2632638367107,51.045973413660384,Gaia DR3 1977074811892425600,1977074811892425600,332.26206158309327,51.045844895971065,0.4085105013563146,-3.228766404981988,-2.660037488236533,4.1833878,9.062985,9.470252,8.430667,True,1.0533278,VARIABLE,0,!,Gaia DR3 1977074846246387072,1.9770748462463872e+18,332.2632208975703,51.04595694003638,0.4316882238308073,-1.652116462959673,-3.8609894937624993,4.1996107,12.526609,,,False,2.2828062,NOT_AVAILABLE,0.0,:,False,False,2.654711841861817,1.0395850000000006,,9.155128261648876,,
760,05354-0425,FIN 345,AB,2022.1259,y,0.4185,0.018,104.92,1.93,1.0,0.0115,:,2,1,Gaia DR3 3209639853557281024,,.,$,6.33,8.59,-1.0,4.0,-1.0,4.0,,.,4.123105625617661,4.123105625617661,83.8429955422722,-4.424287777778041,83.84310820878777,-4.424317708669387,Gaia DR3 3209639853557281024,3209639853557281024,83.84298368107468,-4.424318649568191,2.8221025392732058,2.2323260432661187,-1.4116276061849975,2.6412065,6.455401,6.134155,6.3473253,True,3.7083545,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,-0.2131702999999998,,6.314697821026527,,
